"","ssuid","monthly_childcare_expenditure","k_under2","k_3to5","k_6to10","METRO","reg_ratio","criminal_records","daycare_regulations","monthly_job_hrs","monthly_wage","monthly_earned_income","monthly_unearned_income","education","age","log_expenditure","H","F","d1","d2","d3"
"3037",667285121686,0,0,0,1,1,7,1,2,24,1337.33333333333,1337.33333333333,-1225.88888888889,9,34.75,0,1,0,0,1,0
"3038",667285136480,0,0,0,1,1,7,1,2,0,0,710,-642.5,10,44.3333333333333,0,0,0,1,0,0
"3039",667285136647,0,1,0,1,1,7,1,2,0,0,1390,-1274.16666666667,13,31.25,0,0,0,1,0,0
"3040",667285136954,0,0,0,1,1,7,1,2,0,0,1694,-1552.83333333333,12,38.6666666666667,0,0,0,1,0,0
"3041",667285185134,0,0,0,4,1,12,1,1,0,0,0,0.25,14,54.3333333333333,0,0,0,1,0,0
"3042",667285185196,0,0,0,2,1,12,1,1,0,0,712,-646.138888888889,12,31.4166666666667,0,0,0,1,0,0
"3043",667285185285,0,0,0,1,1,7,1,1,22,875,875,-801.833333333333,13,48.6666666666667,0,1,0,0,1,0
"3044",667285185470,347.657142857143,1,0,0,1,7,1,1,40.6,1941.5,1941.5,-1779.70833333333,5,31.75,5.85121677244971,1,1,0,0,0
"3045",667285199023,0,0,0,2,1,12,1,1,0,0,480,-400,12,29.4166666666667,0,0,0,1,0,0
"3046",667285199999,0,0,0,1,1,7,1,1,0,0,0,4.72222222222222,12,21.9166666666667,0,0,0,1,0,0
"3047",667285204149,947.365714285714,0,1,1,1,11,1,1,43.9375,2673.66666666667,2673.66666666667,-2450.86111111111,12,33.5833333333333,6.85368520056492,1,1,0,0,0
"3048",667285209630,0,0,1,1,1,11,1,1,0,0,0,28.8333333333333,12,33.25,0,0,0,1,0,0
"3049",667285215294,456.3,0,1,0,1,11,1,1,31.4666666666667,1508.75,1508.75,-1383.02083333333,12,26.25,6.12315048793336,1,1,0,0,0
"3050",667285215630,0,0,0,1,1,11,1,1,40,1737.75,1737.75,-1592.9375,12,48.75,0,1,0,0,1,0
"3051",667285256140,0,0,1,0,1,7,1,2,0,0,0,0,12,34,0,0,0,1,0,0
"3052",667285274389,0,0,0,1,1,11,1,1,40,3008.25,3008.25,-2757.5625,12,35.8333333333333,0,1,0,0,1,0
"3053",667285294440,538.868571428571,1,0,0,0.416666666666667,9.66666666666667,1,1,0,0,0,35.0555555555556,12,27.25,6.28947170338087,0,1,1,0,1
"3054",667285294509,0,0,0,1,1,12,1,1,40,3300,5290,-4982.41666666667,16,33.75,0,1,0,0,1,0
"3055",667285303196,469.337142857143,0,1,1,1,12,1,1,55,2885.75,2885.75,-2644.1875,12,35.4166666666667,6.15132136490005,1,1,0,0,0
"3056",667285303804,0,1,1,0,1,7.41666666666667,1,1,0,0,0,2.08333333333333,13,27,0,0,0,1,0,0
"3057",667285382344,0,0,1,0,0,7,1,2,0,0,0,0,5,34.1666666666667,0,0,0,1,0,0
"3058",667285382593,217.285714285714,0,1,2,1,7,1,2,1.5,7,7,-6.41666666666667,13,25.9166666666667,5.38121314320398,0,1,1,0,1
"3059",667285400155,0,0,1,1,1,7,1,2,0,0,0,0,5,34.9166666666667,0,0,0,1,0,0
"3060",667285494554,0,0,0,1,1,12,1,1,40,2045.25,2045.25,-1874.64583333333,13,38.9166666666667,0,1,0,0,1,0
"3061",667285508123,869.142857142857,1,0,0,1,7,1,2,35,3215.91666666667,3215.91666666667,-2947.92361111111,16,29.6666666666667,6.76750750432387,1,1,0,0,0
"3062",667285527046,0,0,2,0,1,7,1,2,50,2716,2716,-2489.66666666667,14,31.25,0,1,0,0,1,0
"3063",667285552489,0,0,0,1,1,7,1,2,50,1922.16666666667,2643.16666666667,-2422.90277777778,12,31.25,0,1,0,0,1,0
"3064",667285555140,0,0,2,1,1,7,1,2,0,0,0,0,13,28.0833333333333,0,0,0,1,0,0
"3065",667285555253,0,0,0,2,1,12,1,1,35,900,900,-783.083333333333,12,32.1666666666667,0,1,0,0,1,0
"3066",667285555369,0,0,0,1,1,12,1,1,35,1116.5,1116.5,-1023.45833333333,13,24.1666666666667,0,1,0,0,1,0
"3067",667285555521,325.928571428571,0,0,1,1,7,1,2,23.3333333333333,1751.91666666667,2185.25,-1987.44444444444,16,40.1666666666667,5.78667825131214,1,1,0,0,0
"3068",667285648268,173.828571428571,0,0,2,1,7,1,2,7.33333333333333,282.833333333333,282.833333333333,-259.263888888889,12,48.1666666666667,5.15806959188977,0,1,1,0,1
"3069",667285648686,0,0,1,1,1,7,1,2,28.3333333333333,1375.25,1375.25,-1260.47916666667,13,37.25,0,1,0,0,1,0
"3070",667285689253,0,0,1,0,1,12,1,1,0,0,0,0.25,16,34.8333333333333,0,0,0,1,0,0
"3071",667285726483,0,0,1,0,1,7,1,2,40,4747.25,7582.25,-7186.64583333333,12,34,0,1,0,0,1,0
"3072",667285755804,0,1,0,1,1,12,1,1,50,0,0,208.923611111111,13,29.1666666666667,0,1,0,0,1,0
"3073",667285809023,0,0,0,1,1,12,1,1,26,2278.16666666667,2308.16666666667,-2115.81944444444,12,33.5,0,1,0,0,1,0
"3074",667285816647,0,0,1,3,1,7,1,2,0,0,0,0,4,34.6666666666667,0,0,0,1,0,0
"3075",667285828294,630.128571428571,0,1,0,1,11,1,1,40,2329.16666666667,2329.16666666667,-2135.06944444444,8,35.5833333333333,6.44592388019641,1,1,0,0,0
"3076",667285828660,1686.13714285714,1,1,0,1,11,1,1,46,3942.08333333333,4742.08333333333,-4413.15972222222,18,31.1666666666667,7.43019547739911,1,1,0,0,0
"3077",667285860363,0,0,0,2,1,7,1,1,33,1333.41666666667,1333.41666666667,-1222.29861111111,9,28.25,0,1,0,0,1,0
"3078",667285860851,0,0,0,1,1,7,1,1,40,3737.25,3737.25,-3425.8125,14,37.9166666666667,0,1,0,0,1,0
"3079",667285861506,0,1,0,2,1,7,1,2,37,1905.33333333333,1905.33333333333,-1746.55555555556,12,34.0833333333333,0,1,0,0,1,0
"3080",667285861930,0,1,1,0,1,7,1,2,0,0,0,6.91666666666667,13,29.8333333333333,0,0,0,1,0,0
"3081",667285932294,108.642857142857,0,1,1,1,11,1,1,40,1608.08333333333,1608.08333333333,-1474.07638888889,13,26.4166666666667,4.68806596264403,1,1,0,0,0
"3082",667334046086,434.571428571429,1,0,1,1,11.75,1,1,44,4400,4400,-4033.33333333333,12,28.4166666666667,6.07436032376392,1,1,0,0,0
"3083",667334046316,0,2,0,0,1,11,1,1,14,657.333333333333,657.333333333333,-579.638888888889,12,22.6666666666667,0,0,0,1,0,0
"3084",667334046903,0,0,2,0,1,11,1,1,0,0,0,0,18,36.0833333333333,0,0,0,1,0,0
"3085",667334068449,0,1,0,0,1,11,1,1,40,4000,4000,-3666.5,14,26.0833333333333,0,1,0,0,1,0
"3086",667334334316,0,0,1,2,1,11,1,1,0,0,0,0,12,32.3333333333333,0,0,0,1,0,0
"3087",667334344174,0,1,1,1,1,11,1,1,0,0,0,0,12,31.9166666666667,0,0,0,1,0,0
"3088",667334344291,0,0,1,1,1,11,1,1,40,1086.08333333333,1086.08333333333,-870.215277777778,16,35.0833333333333,0,1,0,0,1,0
"3089",667334406903,0,0.5,1,0,1,11,1,1,20,360.541666666667,460.541666666667,-423.454861111111,8,27.1666666666667,0,0,0,1,0,0
"3090",667334418283,0,1,0,0,1,11,1,1,0,0,0,60.0833333333333,10,17.6666666666667,0,0,0,1,0,0
"3091",667334684283,0,0,0,1,1,11,1,1,32.9166666666667,2757.33333333333,2757.33333333333,-2527.55555555556,12,30.1666666666667,0,1,0,0,1,0
"3092",667334684291,0,1,0,2,1,11,1,1,8.75,133.333333333333,266.666666666667,-255.555555555556,10,28.4166666666667,0,0,0,1,0,0
"3093",667334684946,0,0,2,1,1,11,1,1,0,0,0,0,12,25.8333333333333,0,0,0,1,0,0
"3094",667342037142,0,1,1,1,1,11,1,1,40,2033.91666666667,2033.91666666667,-1864.42361111111,14,33.6666666666667,0,1,0,0,1,0
"3095",667342037494,695.314285714286,0,1,1,1,11,1,1,50,4871.58333333333,4871.58333333333,-4465.61805555556,18,33.25,6.54436395300966,1,1,0,0,0
"3096",667342043319,0,0,0,2,0.0833333333333333,11,1,1,0,0,0,0,8,32.5,0,0,0,1,0,0
"3097",667342057197,0,1,1,0,1,11,1,1,40,2924.91666666667,2924.91666666667,-2681.17361111111,12,27.5,0,1,0,0,1,0
"3098",667342073294,434.571428571429,1,0,0,0,11,1,1,63.75,1818.91666666667,1818.91666666667,-1667.34027777778,16,25.5833333333333,6.07436032376392,1,1,0,0,0
"3099",667342092174,0,1,1,2,1,11,1,1,4.16666666666667,144.75,843.916666666667,-773.590277777778,10,23,0,0,0,1,0,0
"3100",667342092294,0,0,1,1,1,11,1,1,18.8333333333333,655.5,655.5,-600.875,12,32.3333333333333,0,0,0,1,0,0
"3101",667342098207,0,0,0,2,1,11,1,1,0,0,0,0,0,35.5833333333333,0,0,0,1,0,0
"3102",667342126631,0,0,0,1,1,11,1,1,59,4011,4011,-3660.91666666667,16,36.4166666666667,0,1,0,0,1,0
"3103",667342204687,0,0,0,1,1,11,1,1,18.6666666666667,837.333333333333,2227.33333333333,-2040.72222222222,12,38.5833333333333,0,0,0,1,0,0
"3104",667342215142,0,1,0,0,1,11,1,1,38.6666666666667,3921.58333333333,3921.58333333333,-3594.61805555556,18,31.75,0,1,0,0,1,0
"3105",667342215553,3454.84285714286,0,2,0,1,11,1,1,40,3760.16666666667,3760.16666666667,-3446.48611111111,16,39.25,8.14753225243017,1,1,0,0,0
"3106",667342274676,0,0,1,0,1,11,1,1,50,3760.16666666667,3760.16666666667,-3446.48611111111,16,32.6666666666667,0,1,0,0,1,0
"3107",667342320545,1777.39714285714,0,2,0,1,11,1,1,0,0,0,129.902777777778,18,40.8333333333333,7.48290529381863,0,1,1,0,1
"3108",667342320619,0,0,1,0,1,11,1,1,0,0,0,0.0833333333333333,12,32.25,0,0,0,1,0,0
"3109",667342320950,0,0,1,2,1,11,1,1,0,0,0,0,8,35.8333333333333,0,0,0,1,0,0
"3110",667342415294,0,1,1,1,0,11,1,1,0,0,0,0,7,32.25,0,0,0,1,0,0
"3111",667342415660,0,0,0,1,0,11,1,1,40,2523.66666666667,2523.66666666667,-2313.19444444444,8,39.9166666666667,0,1,0,0,1,0
"3112",667342415831,651.857142857143,0,1,0,0,11,1,1,35,1237.5,1237.5,-1134.375,10,38.25,6.47982543187209,1,1,0,0,0
"3113",667342418905,0,0,0,1,0,11,1,1,36,0,219.333333333333,-125.833333333333,12,33.75,0,1,0,0,1,0
"3114",667342438149,0,0,0,1,0,11,1,1,11.6666666666667,694.916666666667,694.916666666667,-608.118055555556,14,38.8333333333333,0,0,0,1,0,0
"3115",667342438613,564.942857142857,0,1,3,1,11,1,1,0,0,0,0,16,37,6.33672458823142,0,1,1,0,1
"3116",667342472619,608.4,0,1,0,1,11,1,1,23.5625,1708.33333333333,1708.33333333333,-1537.08333333333,13,45.5833333333333,6.41083256038514,1,1,0,0,0
"3117",667342501660,0,0,1,1,1,11,1,1,38.3333333333333,1819.83333333333,1819.83333333333,-1668.18055555556,12,25.25,0,1,0,0,1,0
"3118",667342501944,0,0,1,2,1,11,1,1,58,9974.08333333333,9974.08333333333,-8992.24305555556,18,41.5833333333333,0,1,0,0,1,0
"3119",667342552149,0,1,1,0,1,11,1,1,40,2606.91666666667,2606.91666666667,-2389.67361111111,12,25.1666666666667,0,1,0,0,1,0
"3120",667342588149,0,0,1,0,1,11,1,1,0,0,0,0,12,30,0,0,0,1,0,0
"3121",667342588660,0,0,0,1,1,11,1,1,13.125,681.333333333333,681.333333333333,-624.555555555556,13,49.3333333333333,0,0,0,1,0,0
"3122",667342604389,0,0,0,1,1,11,1,1,20,1292.75,2109.41666666667,-1919.49305555556,12,41.0833333333333,0,0,0,1,0,0
"3123",667342606207,0,0,0,2,1,11,1,1,40,2507.08333333333,2507.08333333333,-2298.15972222222,12,40.3333333333333,0,1,0,0,1,0
"3124",667342609831,0,1,1,0,1,10,1,1,0,0,0,6.91666666666667,12,23.4166666666667,0,0,0,1,0,0
"3125",667342771029,0,0,1,1,1,11,1,1,37.3333333333333,2629,2629,-2381.79166666667,13,27.5833333333333,0,1,0,0,1,0
"3126",667342771142,0,0,0,1,1,11,1,1,38,1981.08333333333,1981.08333333333,-1815.99305555556,12,36,0,1,0,0,1,0
"3127",667342824173,0,0,0,1,1,11,1,1,40,6434.41666666667,6434.41666666667,-5713.57638888889,12,38.9166666666667,0,1,0,0,1,0
"3128",667342824753,173.828571428571,0,0,1,1,11,1,1,0,0,0,2.41666666666667,16,46.25,5.15806959188977,0,1,1,0,1
"3129",667342848687,564.942857142857,0,1,1,1,11,1,1,10.3333333333333,708.333333333333,708.333333333333,-649.305555555555,13,30,6.33672458823142,0,1,1,0,1
"3130",667342929060,0,1,1,0,0,11,1,1,0,0,0,0,0,36.3333333333333,0,0,0,1,0,0
"3131",667342929207,0,1,0,0,0,11,1,1,20,1599.16666666667,1599.16666666667,-1389.51388888889,14,34.25,0,0,0,1,0,0
"3132",667342929259,130.371428571429,0,1,1,0,11,1,1,15,373.666666666667,373.666666666667,-342.527777777778,16,33.0833333333333,4.87038751943799,0,1,1,0,1
"3133",667342929630,0,2,0,1,0,11,1,1,40,1998.58333333333,1998.58333333333,-1832.03472222222,12,27.8333333333333,0,1,0,0,1,0
"3134",667342929831,0,0,1,0,0,11,1,1,0,0,0,16.6666666666667,12,23.25,0,0,0,1,0,0
"3135",667342932494,0,0,0,2,1,11,1,1,9.25,250,250,-229.166666666667,12,32.4166666666667,0,0,0,1,0,0
"3136",667342945655,260.742857142857,0,0,1,1,11,1,1,50,2961.91666666667,3061.91666666667,-2815.09027777778,12,31.75,5.56353469999793,1,1,0,0,0
"3137",667342995903,0,1,0,0,0,11,1,1,3.66666666666667,117.833333333333,117.833333333333,-39.1805555555556,12,32.3333333333333,0,0,0,1,0,0
"3138",667406046316,0,0,1,1,1,11,1,1,45,4894.66666666667,4894.66666666667,-4485.27777777778,18,41.0833333333333,0,1,0,0,1,0
"3139",667406046946,0,0,0,1,1,11,1,1,0,0,0,0,13,40.9166666666667,0,0,0,1,0,0
"3140",667406068905,0,1,0,0,1,11,1,1,0,0,0,16.6666666666667,13,25.4166666666667,0,0,0,1,0,0
"3141",667406276946,0,0,2,0,1,11,1,1,0,0,0,0,9,32.5833333333333,0,0,0,1,0,0
"3142",667406334291,0,0,1,1,1,11,1,1,0,0,0,45.8333333333333,13,34.1666666666667,0,0,0,1,0,0
"3143",667406334316,0,1,0,0,1,11,1,1,39.1666666666667,3546.66666666667,3546.66666666667,-3192.77777777778,12,26,0,1,0,0,1,0
"3144",667406334852,0,0,0,2,1,11,1,1,0,0,0,0,5,30.5833333333333,0,0,0,1,0,0
"3145",667406334905,0,1,0,0.5,1,11,1,1,22.5,3718.58333333333,3957.375,-3627.46875,11,29.7916666666667,0,1,0,0,1,0
"3146",667406334946,0,0,0,2,1,11,1,1,50,5013.75,5013.75,-4595.9375,12,36.1666666666667,0,1,0,0,1,0
"3147",667406344449,0,0,0,2,1,11,1,1,0,0,0,0,12,35.5833333333333,0,0,0,1,0,0
"3148",667406406283,247.705714285714,0,0,1,1,11,1,1,35,3844,3844,-3523.66666666667,12,42,5.51224140561038,1,1,0,0,0
"3149",667406684449,0,0,0,1,1,11,1,1,23.9583333333333,1118.66666666667,1118.66666666667,-950.444444444445,12,41.1666666666667,0,1,0,0,1,0
"3150",667406995283,0,0,0,1,1,11,1,1,45,7938.75,7938.75,-7274.35416666667,18,39.75,0,1,0,0,1,0
"3151",667406995903,0,0,0,1,1,11,1,1,0,0,0,2.08333333333333,12,39.25,0,0,0,1,0,0
"3152",667406995946,0,0,0,1,1,11,1,1,0,0,0,3.5,12,33.75,0,0,0,1,0,0
"3153",667408046291,1390.62857142857,1,0,1,1,11,1,1,40,1568.83333333333,1568.83333333333,-1438.09722222222,12,29.9166666666667,7.23751113356961,1,1,0,0,0
"3154",667408046946,0,0,0,1,1,11,1,1,40,1400,2800,-2683.33333333333,16,44.0833333333333,0,1,0,0,1,0
"3155",667408068086,108.642857142857,0,1,2,1,11,1,1,40,1520.83333333333,1520.83333333333,-1394.09722222222,4,27.8333333333333,4.68806596264403,1,1,0,0,0
"3156",667408276086,0,1,1,0.5,1,11,1,1,15.1666666666667,364.083333333333,364.083333333333,-324.451388888889,12.5,22.75,0,0,0,1,0,0
"3157",667408276946,0,1,0,0,1,11,1,1,10,503.75,503.75,-461.770833333333,12,20.75,0,0,0,1,0,0
"3158",667408334086,0,0,0,1,1,11,1,1,49,2092.66666666667,2092.66666666667,-1858.11111111111,12,49.3333333333333,0,1,0,0,1,0
"3159",667408408174,0,1,0,1,1,11,1,1,0,0,0,0,12,30.6666666666667,0,0,0,1,0,0
"3160",667408418946,1738.28571428571,0,1,0.5,1,11,1,1,40,1629.58333333333,1629.58333333333,-1493.78472222222,7,34.6666666666667,7.46065468488382,1,1,0,0,0
"3161",667408684316,0,0,1,4,1,11,1,1,0,0,0,33.3333333333333,9,30.8333333333333,0,0,0,1,0,0
"3162",667408684946,0,0,2,1,1,11,1,1,16,817.25,817.25,-749.145833333333,12,26.25,0,0,0,1,0,0
"3163",667418021676,347.657142857143,0,0,1,1,11,1,1,18.3333333333333,626.833333333333,626.833333333333,-522.375,14,33.0833333333333,5.85121677244971,0,1,1,0,1
"3164",667418021852,0,1,0,0,1,11,1,1,40,977,977,-894.916666666667,14,23.5833333333333,0,1,0,0,1,0
"3165",667418034547,3215.82857142857,1,1,0,1,12,1,1,40,9037.75,9037.75,-8284.4375,14,23.3333333333333,8.07584032397405,1,1,0,0,0
"3166",667418037155,0,0,0,1,1,7,1,2,20,723.083333333333,723.083333333333,-624.909722222222,12,38.75,0,0,0,1,0,0
"3167",667418043194,0,1,1,0,0,12,1,1,25,814.666666666667,814.666666666667,-717.611111111111,11,21.75,0,1,0,0,1,0
"3168",667418043267,0,0,1,2,0,12,1,1,0,0,0,16.3333333333333,8,24.1666666666667,0,0,0,1,0,0
"3169",667418043755,325.928571428571,0,0,1,1,11,1,1,35,2498.16666666667,2498.16666666667,-2289.98611111111,16,37.5833333333333,5.78667825131214,1,1,0,0,0
"3170",667418043933,0,0,0,1,1,11,1,1,40,7102.58333333333,7102.58333333333,-6510.61805555556,16,46.1666666666667,0,1,0,0,1,0
"3171",667418043950,434.571428571429,0,0,1,1,11,1,1,56,2172.5,2172.5,-1991.45833333333,12,41.0833333333333,6.07436032376392,1,1,0,0,0
"3172",667418049933,260.742857142857,0,1,1,1,11,1,1,40,3128.91666666667,3128.91666666667,-2868.09027777778,16,29.5,5.56353469999793,1,1,0,0,0
"3173",667418049979,0,1,0,0,0,7,1,2,40,1390.25,1390.25,-1274.39583333333,12,28,0,1,0,0,1,0
"3174",667418057535,0,0,0,1,0,7,1,2,29,1386.25,1386.25,-1270.72916666667,16,35.8333333333333,0,1,0,0,1,0
"3175",667418057831,0,0,0,1,1,11,1,1,0,0,0,0,12,35.3333333333333,0,0,0,1,0,0
"3176",667418073054,0,0,2,0,1,7,1,2,15,250.333333333333,250.333333333333,-229.472222222222,16,35.0833333333333,0,0,0,1,0,0
"3177",667418073268,0,0,0,1,1,7,1,2,0,0,0,12.8333333333333,10,33.4166666666667,0,0,0,1,0,0
"3178",667418073930,0,0,1,0,1,7,1,2,38,1403.16666666667,1403.16666666667,-1286.23611111111,12,23.9166666666667,0,1,0,0,1,0
"3179",667418086765,412.842857142857,0,1,2,0,12,1,1,40,3000,3660,-3355,16,36.25,6.02306702937637,1,1,0,0,0
"3180",667418092027,173.828571428571,0,0,1,0,12,1,1,38.6666666666667,1078.33333333333,1078.33333333333,-988.472222222222,16,33.0833333333333,5.15806959188977,1,1,0,0,0
"3181",667418114696,86.9142857142857,0,0,2,1,7,1,2,40,3426.16666666667,3426.16666666667,-3135.3125,12,37.6666666666667,4.46492241132982,1,1,0,0,0
"3182",667418138138,0,0,0,1,1,12,1,1,24.5833333333333,777,777,-712.25,7,30,0,1,0,0,1,0
"3183",667418138686,0,1,1,0,1,7,1,2,12.5,519.166666666667,519.166666666667,-475.902777777778,14,30.1666666666667,0,0,0,1,0,0
"3184",667418172099,86.9142857142857,0,0,1,0,7,1,2,4.5,355,521.666666666667,-429.583333333333,14,39.0833333333333,4.46492241132982,0,1,1,0,1
"3185",667418172535,0,0,0,2,0,7,1,2,8,360.416666666667,360.416666666667,-330.381944444444,14,40.25,0,0,0,1,0,0
"3186",667418172599,260.742857142857,0,0,1,0,7,1,2,40,4786.08333333333,4786.08333333333,-4382.06944444444,12,39.5833333333333,5.56353469999793,1,1,0,0,0
"3187",667418172630,0,1,0,0,1,11,1,1,40,1329.41666666667,1329.41666666667,-1216.6875,12,26.5833333333333,0,1,0,0,1,0
"3188",667418199138,0,0,0,1,0,12,1,1,25,0,0,129.423611111111,14,34.8333333333333,0,1,0,0,1,0
"3189",667418199343,260.742857142857,0,1,0,0,12,1,1,40,31937.5,31937.5,-29275.7916666667,14,38.0833333333333,5.56353469999793,1,1,0,0,0
"3190",667418199477,0,0,0,1,0,12,1,1,0,0,0,0,12,27,0,0,0,1,0,0
"3191",667418199738,260.742857142857,0,0,2,0,7,1,2,40,3341.41666666667,3553.91666666667,-3275.46527777778,14,40.1666666666667,5.56353469999793,1,1,0,0,0
"3192",667418204440,0,0,0,1,1,12,1,1,0,0,610,-559.166666666667,9,38.4166666666667,0,0,0,1,0,0
"3193",667418204613,0,0,2,0,1,11,1,1,14.8958333333333,693,693,-616.638888888889,12,23.0833333333333,0,0,0,1,0,0
"3194",667418204972,0,1,0,0,1,12,1,1,30,0,0,0,14,24.1666666666667,0,1,0,0,1,0
"3195",667418209046,0,1,0,0,1,7.58333333333333,1,1.41666666666667,3.625,170.916666666667,170.916666666667,-154.590277777778,18,27,0,0,0,1,0,0
"3196",667418209061,217.285714285714,0,0,3,1,7,1,1.5,0,0,0,0,18,39.6666666666667,5.38121314320398,0,1,1,0,1
"3197",667418209318,434.571428571429,1,0,0,1,7,1,1,40,3760.16666666667,3760.16666666667,-3446.48611111111,16,32.4166666666667,6.07436032376392,1,1,0,0,0
"3198",667418209506,0,1,1,1,1,7,1,2,38,1466.16666666667,2118.16666666667,-1887.31944444444,13,24.1666666666667,0,1,0,0,1,0
"3199",667418209631,1999.02857142857,0,1,0,1,9,1,1,3.66666666666667,424.333333333333,424.333333333333,-361.638888888889,14,30,7.60041662725897,0,1,1,0,1
"3200",667418209686,0,0,1,0,1,7,1,2,9.66666666666667,378.416666666667,378.416666666667,-346.715277777778,12,22.25,0,0,0,1,0,0
"3201",667418215267,0,0,0,1,1,12,1,1,32,1564.41666666667,1564.41666666667,-1434.04861111111,12,33,0,1,0,0,1,0
"3202",667418215373,0,0,0,2,1,11,1,1,40,3519.41666666667,3519.41666666667,-3225.46527777778,12,42.5,0,1,0,0,1,0
"3203",667418215440,0,0,1,1,1,12,1,1,0,0,0,0,12,26,0,0,0,1,0,0
"3204",667418215919,760.5,1,1,0,1,12,1,1,40,900,900,-825,11,26.9166666666667,6.63397611169935,1,1,0,0,0
"3205",667418274567,0,0,1,1,1,7,1,2,0,0,0,0,16,30.75,0,0,0,1,0,0
"3206",667418276773,0,1,1,1,0,12,1,1,0,0,1200,-1100,13,28.25,0,0,0,1,0,0
"3207",667418276787,695.314285714286,0,0,1,1,7,1,2,36,4071,4131,-3791.75,14,27.4166666666667,6.54436395300966,1,1,0,0,0
"3208",667418285123,0,0,1,0,1,7,1,2,23.9166666666667,2336.25,2336.25,-2141.5625,13,26.3333333333333,0,1,0,0,1,0
"3209",667418285267,0,1,0,0,0,12,1,1,0,0,914,-837.833333333333,10,19.1666666666667,0,0,0,1,0,0
"3210",667418285547,738.771428571429,1,1,1,0,12,1,1,12.7333333333333,65.8333333333333,65.8333333333333,-60.1805555555556,14,39.25,6.6049885748261,0,1,1,0,1
"3211",667418285568,0,0,0,1,0,12,1,1,59,2172.16666666667,2255.5,-2074.48611111111,16,47.25,0,1,0,0,1,0
"3212",667418294373,0,0,0,1,1,11,1,1,0,0,0,3.19444444444444,12,40.4166666666667,0,0,0,1,0,0
"3213",667418294375,0,1,1,0,1,7,1,2,0,0,0,0,12,23.0833333333333,0,0,0,1,0,0
"3214",667418302183,0,0,0,1,1,7,1,2,7.5,250.833333333333,1027.83333333333,-942.180555555556,12,34.0833333333333,0,0,0,1,0,0
"3215",667418302233,260.742857142857,0,0,1,1,11,1,1,25,787.833333333333,787.833333333333,-722.180555555556,12,33.5,5.56353469999793,1,1,0,0,0
"3216",667418302360,260.742857142857,0,0,1,1,11,1,1,59,5808.83333333333,5808.83333333333,-5324.76388888889,14,44.1666666666667,5.56353469999793,1,1,0,0,0
"3217",667418302619,260.742857142857,0,0,1,1,11,1,1,40,3175.25,3175.25,-2910.64583333333,13,30.3333333333333,5.56353469999793,1,1,0,0,0
"3218",667418302755,0,0,1,1,1,11,1,1,0,0,0,0,12,41.3333333333333,0,0,0,1,0,0
"3219",667418302894,434.571428571429,2,0,1,1,11,1,1,16.6666666666667,933.666666666667,934.083333333333,-856.277777777778,13,27,6.07436032376392,0,1,1,0,1
"3220",667418303613,0,0,1,1,1,11,1,1,11.875,385.416666666667,385.416666666667,-294.131944444444,12,41.5,0,0,0,1,0,0
"3221",667418303631,130.371428571429,0,0,1,1,11,1,1,32,1341.91666666667,1341.91666666667,-1230.09027777778,12,49.9166666666667,4.87038751943799,1,1,0,0,0
"3222",667418320944,0,0,0,1,1,11,1,1,32.4375,725.25,725.25,-662.729166666667,5,39.4166666666667,0,1,0,0,1,0
"3223",667418334696,0,1,0,0,1,7,1,2,16,667.75,701.083333333333,-645.4375,12,19.9166666666667,0,0,0,1,0,0
"3224",667418334773,0,0,0,1,0,12,1,1,17.5,830,2030,-1763.58333333333,16,37.9166666666667,0,0,0,1,0,0
"3225",667418334787,0,1,1,0,1,7,1,2,16,1203.16666666667,1203.16666666667,-1102.90277777778,12,32.5,0,0,0,1,0,0
"3226",667418341995,0,1,0,0,0.25,6.75,1,1.75,0,0,0,0,13,20.8333333333333,0,0,0,1,0,0
"3227",667418342381,0,0,0,1,0,7,1,2,35,3258.58333333333,3258.58333333333,-3158.33333333333,13,45.3333333333333,0,1,0,0,1,0
"3228",667418342585,0,0,0,1,0,7,1,2,35,418.25,418.25,-383.395833333333,13,26.1666666666667,0,1,0,0,1,0
"3229",667418359253,0,1,0,0,0,12,1,1,25,825.416666666667,825.416666666667,-756.631944444445,9,20.1666666666667,0,1,0,0,1,0
"3230",667418382389,0,0,1,2,0,11,1,1,0,0,0,0,12,31.5,0,0,0,1,0,0
"3231",667418382689,347.657142857143,0,0,2,1,11,1,1,45,3289.33333333333,3289.33333333333,-3013.13888888889,13,28.5833333333333,5.85121677244971,1,1,0,0,0
"3232",667418382946,434.571428571429,0,1,1,1,11,1,1,0,0,0,0,4,39.6666666666667,6.07436032376392,0,1,1,0,1
"3233",667418400319,0,0,1,0,0,11,1,1,40,1629.58333333333,1629.58333333333,-1493.78472222222,12,34.75,0,1,0,0,1,0
"3234",667418400887,217.285714285714,1,0,0,1,11,1,1,40,2259.75,2259.75,-2071.4375,12,36.9166666666667,5.38121314320398,1,1,0,0,0
"3235",667418406027,304.2,1,0,0,0,12,1,1,36.25,870.083333333333,870.083333333333,-693.409722222222,14,24.5833333333333,5.71768537982519,1,1,0,0,0
"3236",667418406089,0,1,0,0,1,7,1,2,0,0,0,9.58333333333333,10,19.8333333333333,0,0,0,1,0,0
"3237",667418406297,0,0,1,0,0,12,1,1,30,1205.75,1205.75,-1092.4375,16,22.9166666666667,0,1,0,0,1,0
